1.40994e-08	1.40994e-08	1.40978e-08	1.39868e-08	8.27303e-09	3.54211e-09	2.97689e-08	3.69494e-07	3.61832e-06	3.77158e-05	0.000424254	0.00434257
1.4725e-07	1.4725e-07	1.4725e-07	1.47233e-07	1.46008e-07	8.21641e-08	3.27218e-08	3.70036e-07	3.61857e-06	3.77159e-05	0.000424254	0.00434257
1.52714e-06	1.52714e-06	1.52714e-06	1.52714e-06	1.52697e-06	1.51232e-06	8.08195e-07	3.91979e-07	3.62335e-06	3.77174e-05	0.000424255	0.00434257
1.59557e-05	1.59557e-05	1.59557e-05	1.59557e-05	1.59557e-05	1.59533e-05	1.57774e-05	7.82637e-06	3.79221e-06	3.77454e-05	0.000424272	0.00434258
0.000166279	0.000166279	0.000166279	0.000166279	0.000166279	0.000166279	0.00016625	0.000164085	7.39199e-05	3.89456e-05	0.000424663	0.00434268
0.00174669	0.00174669	0.00174669	0.00174669	0.00174669	0.00174669	0.00174669	0.0017462	0.00171712	0.000664005	0.000439172	0.00434559
0.018458	0.018458	0.018458	0.018458	0.018458	0.018458	0.018458	0.018458	0.0184509	0.0180131	0.0054316	0.00446462
0.196739	0.196739	0.196739	0.196739	0.196739	0.196739	0.196739	0.196738	0.196736	0.196557	0.187192	0.0342687
0.819419	0.819419	0.819419	0.819419	0.819419	0.819419	0.819419	0.819419	0.819419	0.819408	0.817453	0.646528
0.976436	0.976436	0.976436	0.976436	0.976436	0.976436	0.976436	0.976436	0.976436	0.976436	0.976435	0.962522
0.997736	0.997736	0.997736	0.997736	0.997736	0.997736	0.997736	0.997736	0.997736	0.997736	0.997736	0.997694
0.999694	0.999694	0.999694	0.999694	0.999694	0.999694	0.999694	0.999694	0.999694	0.999694	0.999694	0.999694
