4.83586e-08	4.83586e-08	4.83586e-08	4.83585e-08	4.83564e-08	4.63614e-08	3.47185e-08	1.0838e-07	9.67693e-07	8.48881e-06	7.46256e-05	0.000620687
3.89595e-07	3.89595e-07	3.89595e-07	3.89595e-07	3.89595e-07	3.89581e-07	3.71431e-07	2.73671e-07	9.4455e-07	8.47227e-06	7.46298e-05	0.000620687
3.03014e-06	3.03014e-06	3.03014e-06	3.03014e-06	3.03014e-06	3.03014e-06	3.02996e-06	2.866e-06	2.07844e-06	8.35675e-06	7.46599e-05	0.000620684
2.23238e-05	2.23238e-05	2.23238e-05	2.23238e-05	2.23238e-05	2.23238e-05	2.23238e-05	2.23216e-05	2.09028e-05	1.52484e-05	7.54333e-05	0.000620689
0.000152506	0.000152506	0.000152506	0.000152506	0.000152506	0.000152506	0.000152506	0.000152506	0.000152483	0.000140737	0.000115218	0.000622481
0.000963458	0.000963458	0.000963458	0.000963458	0.000963458	0.000963458	0.000963458	0.000963458	0.000963456	0.000963085	0.00087376	0.000770242
0.00531266	0.00531266	0.00531266	0.00531266	0.00531266	0.00531266	0.00531266	0.00531266	0.00531266	0.00531264	0.00530744	0.00460219
0.0232318	0.0232318	0.0232318	0.0232318	0.0232318	0.0232318	0.0232318	0.0232318	0.0232318	0.0232318	0.0232312	0.0231783
0.0668635	0.0668635	0.0668635	0.0668635	0.0668635	0.0668635	0.0668635	0.0668635	0.0668635	0.0668635	0.0668635	0.0668593
0.669607	0.669607	0.669607	0.669607	0.669607	0.669607	0.669607	0.669607	0.669607	0.669607	0.669607	0.669607
0.947606	0.947606	0.947606	0.947606	0.947606	0.947606	0.947606	0.947606	0.947606	0.947606	0.947606	0.947606
0.9951	0.9951	0.9951	0.9951	0.9951	0.9951	0.9951	0.9951	0.9951	0.9951	0.9951	0.9951
